Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
149,flat,ss the leaf,sector 85,2.13,7575.0,4.0,4.0,3,2.0,Relatively New,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
150,flat,orris carnation residency,sector 85,0.8,4857.0,3.0,4.0,3,4.0,Relatively New,1390.0,0.0,1.0,0.0,0.0,0.0,2.0,40.0,"28.4042° N, 76.9513° E",28.4042,76.9513
151,flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,4.0,4.0,3+,3.0,Relatively New,2194.0,1.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.4030° N, 77.0690° E",28.403,77.069
152,flat,smart world gems,sector 89,1.05,9519.0,2.0,2.0,2,4.0,Under Construction,1103.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,"28.4253° N, 76.9439° E",28.4253,76.9439
153,flat,emaar mgf the palm drive,sector 66,2.8,14359.0,3.0,3.0,2,12.0,New Property,1950.0,1.0,1.0,0.0,1.0,0.0,1.0,69.0,"28.3925° N, 77.0541° E",28.3925,77.0541
154,house,independent,sector 9,0.5,6083.0,3.0,2.0,1,1.0,Old Property,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4603° N, 77.0000° E",28.4603,77.0
155,flat,dlf regal gardens,sector 90,1.25,5930.0,3.0,3.0,3,18.0,Relatively New,1557.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,"28.4085° N, 76.9369° E",28.4085,76.9369
156,flat,nagata group housing society,sector 1,0.85,3696.0,3.0,3.0,3+,4.0,Relatively New,2081.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,"28.3663° N, 76.9456° E",28.3663,76.9456
157,flat,alpha corp gurgaonone,sector 84,1.52,7904.0,3.0,4.0,3,15.0,Relatively New,1703.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,"28.3979° N, 76.9736° E",28.3979,76.9736
158,house,aindependentt raj estates,sector 63a,8.5,27139.0,6.0,6.0,3+,3.0,Under Construction,3132.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,"28.3923° N, 77.0888° E",28.3923,77.0888
159,flat,suncity avenue 76,sector 76,0.55,7422.0,2.0,2.0,2,9.0,Under Construction,823.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"28.3935° N, 76.9888° E",28.3935,76.9888
160,house,independent,sector 105,1.2,13333.0,4.0,4.0,1,2.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,"28.4952° N, 77.0114° E",28.4952,77.0114
161,flat,vatika city homes,sector 83,1.05,8571.0,3.0,3.0,3,8.0,Moderately Old,1468.0,0.0,0.0,0.0,1.0,0.0,2.0,103.0,"28.3986° N, 76.9647° E",28.3986,76.9647
162,flat,ansal housing highland park,sector 103,1.1,6243.0,3.0,3.0,3+,7.0,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,"28.4949° N, 76.9845° E",28.4949,76.9845
163,flat,shree vardhman victoria,sector 70,1.75,8974.0,3.0,4.0,2,16.0,Relatively New,1950.0,0.0,1.0,0.0,1.0,0.0,0.0,49.0,"28.3968° N, 77.0233° E",28.3968,77.0233
164,flat,pioneer araya,sector 62,10.75,19499.0,5.0,7.0,3,10.0,Relatively New,4990.0,0.0,1.0,0.0,0.0,0.0,2.0,153.0,"28.4139° N, 77.0886° E",28.4139,77.0886
165,flat,sare homes,sector 92,0.95,4251.0,4.0,3.0,2,16.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,"28.4079° N, 76.9153° E",28.4079,76.9153
166,flat,bestech park view spa next,sector 67,2.32,11990.0,3.0,4.0,3+,14.0,Moderately Old,1764.0,0.0,1.0,0.0,0.0,0.0,2.0,59.0,"28.3859° N, 77.0608° E",28.3859,77.0608
167,flat,puri diplomatic greens,sector 111,3.65,12373.0,4.0,5.0,3+,17.0,Moderately Old,2670.0,0.0,1.0,0.0,0.0,0.0,0.0,132.0,"28.5238° N, 77.0320° E",28.5238,77.032
168,flat,signature the roselia,sector 95,0.41,7295.0,2.0,2.0,2,12.0,New Property,670.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,"28.4172° N, 76.9081° E",28.4172,76.9081
169,flat,ss the leaf,sector 85,1.78,7392.0,3.0,4.0,3+,6.0,New Property,2179.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,"28.4042° N, 76.9513° E",28.4042,76.9513
170,flat,dlf regal gardens,sector 90,1.26,7403.0,3.0,3.0,3,6.0,Relatively New,1603.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,"28.4085° N, 76.9369° E",28.4085,76.9369
172,flat,godrej icon,sector 88a,1.65,9041.0,3.0,3.0,3,12.0,New Property,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,"28.4347° N, 76.9557° E",28.4347,76.9557
174,flat,ss the leaf,sector 85,1.1,6318.0,2.0,2.0,3+,3.0,Relatively New,1464.0,0.0,0.0,1.0,0.0,0.0,0.0,143.0,"28.4042° N, 76.9513° E",28.4042,76.9513
175,flat,tulip violet,sector 69,1.75,9459.0,3.0,4.0,2,0.0,Relatively New,2056.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
176,flat,m3m merlin,sector 67,2.78,13581.0,3.0,3.0,3+,4.0,Relatively New,2047.0,0.0,0.0,0.0,1.0,0.0,2.0,157.0,"28.3859° N, 77.0608° E",28.3859,77.0608
177,flat,bestech park view ananda,sector 81,0.87,7952.0,2.0,2.0,3,8.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,"28.3867° N, 76.9485° E",28.3867,76.9485
178,flat,dlf the ultima,sector 81,2.45,11492.0,3.0,3.0,2,9.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
179,flat,baani city center,sector 63,0.88,10945.0,1.0,1.0,2,4.0,New Property,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3971° N, 77.0867° E",28.3971,77.0867
180,house,international city by sobha phase 1,sector 109,6.0,24691.0,4.0,4.0,3+,2.0,Relatively New,2430.0,1.0,1.0,1.0,1.0,0.0,0.0,160.0,"28.5073° N, 77.0089° E",28.5073,77.0089
181,flat,dlf the belaire,sector 54,10.0,24558.0,4.0,5.0,3+,17.0,Moderately Old,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,167.0,"28.4348° N, 77.1089° E",28.4348,77.1089
183,flat,rof ananda,sector 95,0.33,60.0,2.0,2.0,1,13.0,Relatively New,61019.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.4172° N, 76.9081° E",28.4172,76.9081
184,flat,dlf regal gardens,sector 90,1.25,6460.0,3.0,3.0,3,10.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,"28.4085° N, 76.9369° E",28.4085,76.9369
185,flat,ats triumph,sector 104,2.0,8734.0,3.0,4.0,3+,4.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,"28.4788° N, 76.9960° E",28.4788,76.996
186,flat,dlf the ultima,sector 81,2.2,10476.0,3.0,4.0,3+,17.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
187,flat,pyramid urban,sector 67a,0.6,8571.0,2.0,2.0,2,14.0,New Property,633.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.3960° N, 77.0372° E",28.396,77.0372
188,flat,bptp terra,sector 37d,1.6,7303.0,4.0,3.0,3+,7.0,Relatively New,2000.0,0.0,0.0,0.0,0.0,1.0,2.0,139.0,"28.4478° N, 76.9703° E",28.4478,76.9703
189,flat,ss,sector 85,1.19,7121.0,2.0,2.0,3,11.0,Relatively New,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
191,flat,guru gram haryana cghs,sector 56,1.39,8424.0,3.0,2.0,3,6.0,Old Property,1750.0,0.0,1.0,0.0,1.0,0.0,2.0,89.0,"28.4245° N, 77.0991° E",28.4245,77.0991
192,flat,emaar emerald hills,sector 65,1.95,13929.0,3.0,3.0,3+,1.0,New Property,1556.0,0.0,0.0,1.0,0.0,0.0,2.0,117.0,"28.4030° N, 77.0690° E",28.403,77.069
193,flat,dlf the ultima,sector 81,2.34,11185.0,3.0,4.0,3+,14.0,Relatively New,1760.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
194,flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3.0,3.0,3,5.0,Relatively New,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
195,flat,ramsons kshitij,sector 95,0.32,4501.0,2.0,2.0,1,8.0,Relatively New,563.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,"28.4172° N, 76.9081° E",28.4172,76.9081
196,flat,m3m skywalk,sector 74,1.54,11000.0,2.0,2.0,3+,22.0,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,"28.4158° N, 77.0118° E",28.4158,77.0118
197,house,independent,sector 47,5.15,26615.0,3.0,9.0,3+,3.0,Relatively New,1935.0,0.0,0.0,1.0,0.0,0.0,2.0,75.0,"28.4276° N, 77.0492° E",28.4276,77.0492
199,flat,emaar mgf the palm drive,sector 66,1.51,15130.0,2.0,2.0,2,5.0,Relatively New,1188.0,0.0,0.0,0.0,1.0,0.0,2.0,82.0,"28.3925° N, 77.0541° E",28.3925,77.0541
200,house,independent,sector 43,9.85,29642.0,5.0,5.0,2,3.0,Old Property,3323.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,"28.4629° N, 77.0772° E",28.4629,77.0772
201,house,independent,sector 2,2.5,16057.0,4.0,4.0,2,4.0,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"28.5095° N, 77.0320° E",28.5095,77.032
202,flat,ireo the corridors,sector 67a,1.5,11111.0,2.0,2.0,2,10.0,Relatively New,1500.0,0.0,0.0,1.0,0.0,0.0,2.0,38.0,"28.3960° N, 77.0372° E",28.396,77.0372
204,flat,ambience creacions,sector 22,2.55,13710.0,3.0,3.0,3,5.0,Relatively New,1860.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.5072° N, 77.0640° E",28.5072,77.064
205,house,independent,sector 25,10.0,37037.0,5.0,5.0,3+,3.0,Moderately Old,9500.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,"28.4844° N, 77.0860° E",28.4844,77.086
206,house,nirvana cedar crest,sector 50,3.99,8867.0,4.0,5.0,3+,4.0,New Property,4500.0,0.0,1.0,0.0,1.0,0.0,2.0,112.0,"28.4178° N, 77.0628° E",28.4178,77.0628
207,flat,pyramid urban homes 2,sector 86,0.43,8583.0,2.0,2.0,1,6.0,New Property,557.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,"28.3986° N, 76.9384° E",28.3986,76.9384
208,flat,m3m sierra 68,sector 68,1.05,8537.0,2.0,2.0,2,11.0,New Property,1200.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,"28.3853° N, 77.0484° E",28.3853,77.0484
209,flat,ireo skyon,sector 60,3.0,12484.0,3.0,3.0,3,5.0,Relatively New,2400.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4003° N, 77.0975° E",28.4003,77.0975
211,flat,m3m sierra 68,sector 68,1.08,8675.0,2.0,2.0,3,1.0,Relatively New,1130.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,"28.3853° N, 77.0484° E",28.3853,77.0484
212,flat,parsvnath exotica,sector 53,4.8,16580.0,3.0,4.0,3+,8.0,Relatively New,2500.0,0.0,1.0,0.0,1.0,1.0,2.0,174.0,"28.4433° N, 77.0948° E",28.4433,77.0948
213,flat,mapsko royale ville,sector 82,1.22,7176.0,3.0,5.0,3+,10.0,Relatively New,2000.0,0.0,1.0,0.0,1.0,0.0,2.0,76.0,"28.3935° N, 76.9600° E",28.3935,76.96
214,flat,lotus elise,sector 99,0.95,6552.0,2.0,3.0,3,7.0,Relatively New,1611.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"28.4640° N, 76.9614° E",28.464,76.9614
215,house,independent,sector 4,3.25,14444.0,3.0,3.0,2,2.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"28.4738° N, 77.0107° E",28.4738,77.0107
216,flat,paras dews,sector 106,1.05,8537.0,3.0,4.0,3+,10.0,Relatively New,1345.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,"28.5007° N, 77.0003° E",28.5007,77.0003
217,flat,experion the heartsong,sector 108,0.98,13351.0,2.0,3.0,3,4.0,Relatively New,978.23,1.0,0.0,0.0,0.0,0.0,0.0,135.0,"28.5134° N, 76.9830° E",28.5134,76.983
218,flat,parsvnath green ville,sector 48,1.5,8787.0,3.0,3.0,3,1.0,Old Property,1600.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,"28.4177° N, 77.0359° E",28.4177,77.0359
219,flat,godrej aria,sector 79,1.95,8519.0,3.0,4.0,3+,10.0,New Property,1659.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,"28.3624° N, 76.9787° E",28.3624,76.9787
220,house,independent,sector 43,15.5,28233.0,5.0,6.0,3,3.0,Moderately Old,5490.0,1.0,1.0,1.0,1.0,0.0,0.0,76.0,"28.4629° N, 77.0772° E",28.4629,77.0772
221,flat,spire woods now ananda by alpha corp,sector 103,1.25,6902.0,3.0,4.0,3,11.0,Under Construction,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,"28.4949° N, 76.9845° E",28.4949,76.9845
222,flat,dlf regal gardens,sector 90,1.15,6326.0,3.0,3.0,3+,18.0,Relatively New,1645.0,0.0,0.0,0.0,1.0,0.0,2.0,130.0,"28.4085° N, 76.9369° E",28.4085,76.9369
223,flat,shree vardhman flora,sector 90,0.65,4962.0,2.0,2.0,3,11.0,Relatively New,1225.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4085° N, 76.9369° E",28.4085,76.9369
224,flat,corona optus,sector 37c,1.25,8929.0,3.0,3.0,3,2.0,Relatively New,1563.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
225,house,independent,sector 26,17.0,37627.0,5.0,5.0,3+,2.0,Relatively New,4518.0,1.0,1.0,1.0,1.0,0.0,2.0,124.0,"28.4757° N, 77.1032° E",28.4757,77.1032
226,flat,sidhartha ncr greens,sector 95,0.56,5657.0,2.0,2.0,3,13.0,New Property,896.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"28.4172° N, 76.9081° E",28.4172,76.9081
227,flat,smart world orchard,sector 61,2.1,13752.0,3.0,2.0,3,3.0,Under Construction,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,"28.4050° N, 77.0963° E",28.405,77.0963
228,flat,shree vardhman victoria,sector 70,1.55,7949.0,3.0,5.0,3,8.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,"28.3968° N, 77.0233° E",28.3968,77.0233
229,flat,sare crescent parc,sector 92,0.95,5013.0,4.0,5.0,3+,13.0,Relatively New,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
230,flat,mapsko royale ville,sector 82,1.15,6425.0,3.0,4.0,2,15.0,Relatively New,1620.0,0.0,1.0,0.0,1.0,0.0,2.0,104.0,"28.3935° N, 76.9600° E",28.3935,76.96
231,flat,imperia the esfera,sector 37c,0.95,5702.0,2.0,2.0,0,17.0,Under Construction,1578.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,"28.4515° N, 76.9882° E",28.4515,76.9882
232,house,independent,sector 10a,1.7,18889.0,2.0,1.0,2,2.0,Old Property,900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,"28.4469° N, 77.0106° E",28.4469,77.0106
233,flat,chd avenue,sector 71,1.12,6215.0,3.0,4.0,3,0.0,Moderately Old,1631.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,"28.4104° N, 77.0281° E",28.4104,77.0281
234,flat,conscient heritage max,sector 102,2.22,13875.0,3.0,4.0,3+,15.0,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,"28.4750° N, 76.9715° E",28.475,76.9715
235,house,independent,sector 38,4.0,21786.0,6.0,6.0,3+,4.0,Old Property,1836.0,1.0,1.0,0.0,1.0,1.0,2.0,137.0,"28.4347° N, 77.0430° E",28.4347,77.043
237,flat,sobha city,sector 108,2.6,15196.0,3.0,3.0,2,11.0,New Property,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.5134° N, 76.9830° E",28.5134,76.983
238,flat,imperia the esfera,sector 37c,0.99,5500.0,3.0,3.0,1,10.0,New Property,1643.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
239,flat,samadhan shri kamal cghs,sector 1,2.01,11427.0,4.0,4.0,3+,10.0,Moderately Old,1956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3663° N, 76.9456° E",28.3663,76.9456
240,flat,park view apartment,sector 56,1.74,7565.0,3.0,3.0,3+,2.0,Old Property,2400.0,0.0,1.0,0.0,1.0,0.0,2.0,104.0,"28.4245° N, 77.0991° E",28.4245,77.0991
241,house,housing board colony,sector 28,5.5,30556.0,4.0,3.0,3,2.0,Old Property,1800.0,0.0,0.0,0.0,1.0,1.0,2.0,22.0,"28.4728° N, 77.0865° E",28.4728,77.0865
242,house,vipul tatvam villa,sector 48,7.25,27971.0,3.0,4.0,2,2.0,Moderately Old,2592.0,1.0,1.0,1.0,1.0,0.0,2.0,115.0,"28.4177° N, 77.0359° E",28.4177,77.0359
243,house,independent,sector 4,0.47,3518.0,3.0,4.0,0,3.0,Moderately Old,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
244,flat,m3m soulitude,sector 89,1.25,8784.0,3.0,3.0,0,4.0,New Property,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,"28.4253° N, 76.9439° E",28.4253,76.9439
245,flat,microtek greenburg,sector 86,1.45,9797.0,3.0,2.0,3,8.0,Relatively New,1480.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,"28.3986° N, 76.9384° E",28.3986,76.9384
246,flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3.0,3+,16.0,Relatively New,1656.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
247,flat,puri emerald bay,sector 104,2.6,15160.0,3.0,4.0,3+,5.0,Relatively New,2061.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,"28.4788° N, 76.9960° E",28.4788,76.996
248,flat,supertech araville,sector 79,0.95,6209.0,2.0,2.0,3,7.0,New Property,1385.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
250,flat,m3m skywalk,sector 74,1.57,11002.0,2.0,2.0,3+,10.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,"28.4158° N, 77.0118° E",28.4158,77.0118
251,house,independent,sector 12,1.7,8000.0,5.0,5.0,3,3.0,Moderately Old,2000.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,"28.4723° N, 77.0320° E",28.4723,77.032
252,flat,sare crescent parc,sector 92,0.82,5384.0,3.0,3.0,3+,12.0,Relatively New,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
253,flat,pyramid elite,sector 86,0.46,79.0,2.0,2.0,1,0.0,Under Construction,64601.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.3986° N, 76.9384° E",28.3986,76.9384
254,house,independent,sector 4,0.85,630.0,3.0,3.0,1,1.0,Relatively New,13500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
255,flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,3.0,3.0,2,2.0,Relatively New,1972.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,"28.3986° N, 76.9647° E",28.3986,76.9647
256,flat,bestech park view spa next,sector 67,2.35,12145.0,3.0,4.0,3+,14.0,Moderately Old,1751.0,0.0,1.0,0.0,0.0,0.0,2.0,156.0,"28.3859° N, 77.0608° E",28.3859,77.0608
257,flat,mapsko royale ville,sector 82,1.12,8000.0,3.0,4.0,2,6.0,Relatively New,1500.0,0.0,1.0,0.0,1.0,0.0,2.0,174.0,"28.3935° N, 76.9600° E",28.3935,76.96
258,house,independent,sector 69,0.8,10485.0,1.0,1.0,0,1.0,New Property,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
259,house,independent,sector 4,0.65,11111.0,4.0,2.0,2,2.0,Moderately Old,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
260,flat,godrej oasis,sector 88a,1.5,8108.0,3.0,3.0,2,3.0,Relatively New,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,"28.4347° N, 76.9557° E",28.4347,76.9557
261,house,madan puri,sector 7,0.75,12500.0,3.0,5.0,3,3.0,Moderately Old,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
262,flat,experion the heartsong,sector 108,1.65,8238.0,3.0,4.0,3,3.0,Moderately Old,1771.32,1.0,0.0,0.0,0.0,0.0,2.0,75.0,"28.5134° N, 76.9830° E",28.5134,76.983
263,flat,unitech the palms,sector 41,2.75,16768.0,3.0,3.0,2,14.0,Old Property,1640.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,"28.4557° N, 77.0632° E",28.4557,77.0632
264,house,unitech escape,sector 50,12.0,37037.0,5.0,6.0,3+,3.0,Moderately Old,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,"28.4178° N, 77.0628° E",28.4178,77.0628
265,flat,spaze privvy the address,sector 93,1.25,6898.0,3.0,4.0,2,12.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,"28.4153° N, 76.9326° E",28.4153,76.9326
266,flat,unitech south park,sector 70,1.13,7001.0,3.0,3.0,2,1.0,Under Construction,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,"28.3968° N, 77.0233° E",28.3968,77.0233
267,house,independent,sector 7,0.9,10000.0,2.0,4.0,3,3.0,Old Property,900.0,0.0,1.0,0.0,0.0,1.0,2.0,44.0,"28.4644° N, 77.0143° E",28.4644,77.0143
268,house,dlf city plots phase 4,sector 28,9.54,29444.0,6.0,5.0,3+,3.0,New Property,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,153.0,"28.4728° N, 77.0865° E",28.4728,77.0865
269,flat,signature global city 92,sector 92,0.99,9074.0,3.0,2.0,3,1.0,Under Construction,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"28.4079° N, 76.9153° E",28.4079,76.9153
270,flat,ramsons kshitij,sector 95,0.22,6471.0,1.0,1.0,1,2.0,New Property,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
271,flat,dlf the skycourt,sector 86,2.2,11500.0,3.0,3.0,1,7.0,Relatively New,1747.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,"28.3986° N, 76.9384° E",28.3986,76.9384
272,flat,indiabulls centrum park,sector 103,1.34,7486.0,3.0,3.0,3+,13.0,Relatively New,1560.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,"28.4949° N, 76.9845° E",28.4949,76.9845
273,flat,mrg world ultimus,sector 90,0.5,6983.0,2.0,2.0,2,1.0,Under Construction,796.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,"28.4085° N, 76.9369° E",28.4085,76.9369
274,flat,tulip ivory,sector 70,2.0,8333.0,4.0,5.0,3+,6.0,Moderately Old,2114.0,0.0,1.0,0.0,0.0,0.0,2.0,95.0,"28.3968° N, 77.0233° E",28.3968,77.0233
275,flat,m3m one key resiments,sector 67,0.8,13115.0,1.0,1.0,0,0.0,Relatively New,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3859° N, 77.0608° E",28.3859,77.0608
276,house,independent,sector 43,14.0,39886.0,9.0,9.0,3+,4.0,Moderately Old,3510.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,"28.4629° N, 77.0772° E",28.4629,77.0772
277,flat,signature global city 81,sector 81,0.8,14652.0,2.0,2.0,2,4.0,Under Construction,607.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,"28.3867° N, 76.9485° E",28.3867,76.9485
279,flat,ansal heights 86,sector 86,1.05,5541.0,3.0,3.0,3,9.0,Under Construction,1715.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"28.3986° N, 76.9384° E",28.3986,76.9384
280,flat,birla navya,sector 63a,2.1,16667.0,2.0,2.0,2,2.0,Under Construction,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.3923° N, 77.0888° E",28.3923,77.0888
281,flat,signature andour heights,sector 71,0.6,10000.0,2.0,2.0,1,5.0,Relatively New,557.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,"28.4104° N, 77.0281° E",28.4104,77.0281
282,flat,experion windchants,sector 112,5.2,10726.0,4.0,6.0,3+,15.0,Relatively New,3655.35,0.0,1.0,0.0,1.0,0.0,2.0,174.0,"28.5189° N, 77.0183° E",28.5189,77.0183
283,house,independent,sector 3,0.68,3875.0,5.0,3.0,0,1.0,Moderately Old,1755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
284,flat,vatika gurgaon,sector 83,1.08,6225.0,3.0,3.0,2,11.0,Relatively New,1570.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,"28.3986° N, 76.9647° E",28.3986,76.9647
285,flat,dlf the ultima,sector 81,2.26,10762.0,3.0,4.0,3+,17.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
286,flat,paras dews,sector 106,1.35,7297.0,4.0,4.0,3+,18.0,Relatively New,2100.0,0.0,1.0,0.0,1.0,0.0,2.0,174.0,"28.5007° N, 77.0003° E",28.5007,77.0003
288,house,international city by sobha phase 2,sector 109,11.3,25111.0,7.0,5.0,3+,4.0,Relatively New,4500.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,"28.5073° N, 77.0089° E",28.5073,77.0089
289,flat,parsvnath green ville,sector 48,1.75,7202.0,3.0,3.0,3,7.0,Old Property,2200.0,0.0,1.0,0.0,0.0,0.0,2.0,109.0,"28.4177° N, 77.0359° E",28.4177,77.0359
290,flat,puri emerald bay,sector 104,1.58,9117.0,2.0,3.0,3,11.0,Relatively New,1538.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0,"28.4788° N, 76.9960° E",28.4788,76.996
291,flat,godrej air,sector 85,1.4,10000.0,2.0,2.0,3,23.0,Relatively New,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"28.4042° N, 76.9513° E",28.4042,76.9513
